CUCE,Entidad,Tipo de Contratación,Modalidad,Objeto de Contratación,Estado,Subasta,Fecha Presentación,Fecha Publicación,Archivos,Formularios,Persona contacto,Fecha Adjudicación / Desierta,Departamento,Normativa
21-0222-00-1136462-1-1,Instituto Nacional De Innovación Agropecuaria Y Forestal - Iniaf,Consultoria,ANPE,Contratacion De Dos Consultores Técnico De Producción De Semillas De Trigo Centro De Innovación  Sachapera 1 Y  Chaguaya 1,Contratado,False,2021-05-07,2021-05-03,"['Documento Base de Contratacion', 'Convocatoria', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Autorizacion de Excepcion', 'Autorizacion de Excepcion']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 900', 'FORM 900', 'FORM 250', 'FORM 250']",Jaqueline Fidelia Apaza Nina (Telf:  2 2124411 - 2 2128284),,La Paz,NB-SABS (D.S.0181)
21-0513-00-1136427-1-1,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Bienes,ANPP,Adquisición Ropa De Trabajo Dtor,Contratado,True,2021-05-13,2021-05-03,"['Convocatoria', 'Documento Base de Contratacion', 'Acta de Apertura', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Resolución/Nota/Documento que autorice la Ampliacion', 'Carta de desistimiento/Carta notariada', 'Resolución/Nota/Documento que autorice la Ampliacion']","['FORM 100', 'FORM 170', 'FORM 100-E', 'FORM 180', 'FORM 100-E', 'FORM 170', 'FORM 100-E', 'FORM 100-E', 'FORM 170 1']",Pedro Severo Mariaca Estrada (Telf: 2358802),,La Paz,NB-SABS (D.S.0181)
21-0902-40-1136150-1-1,"Hospital Del Niño  Dr. Ovidio Aliaga Uria""""",Bienes,ANPP,Adquisicion Medicamentos Sus-Cancer,Contratado,True,2021-05-13,2021-05-03,"['Convocatoria', 'Documento Base de Contratacion', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Ruth Gloria Quenallata Chino (Telf: 2205060),,La Paz,NB-SABS (D.S.0181)
21-0513-00-1136367-1-1,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Bienes,ANPP,Adquisición De Tonner Y Drum Para La Vpacf.,Contratado,True,2021-05-14,2021-05-03,"['Documento Base de Contratacion', 'Convocatoria', 'Acta de Apertura', 'Acta de Apertura', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Alison Ghimena Moruchi Morales (Telf: 2358802),,La Paz,NB-SABS (D.S.0181)
21-0070-00-1136408-1-1,"Ministerio De Trabajo, Empleo Y Previsión Social",Bienes,ANPE,Segunda Adquisición De Toners,Desierto,True,2021-05-10,2021-05-03,"['Convocatoria', 'Documento Base de Contratacion', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Desierta (nota)']","['FORM 100', 'FORM 170']",Martha Maruja Flores Huchani (Telf: 2408393 INT 217),,La Paz,NB-SABS (D.S.0181)
21-0513-00-1136435-1-1,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Bienes,ANPE,"Adquisición De Botines, Botas De Seguridad Para El Personal Del Dcpt",Desierto,True,2021-05-10,2021-05-03,"['Convocatoria', 'Documento Base de Contratacion', 'Acta de Apertura', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Desierta (nota)']","['FORM 100', 'FORM 170']",Jesus Weimar Cordova Nina (Telf: 2358802),,La Paz,NB-SABS (D.S.0181)
21-0513-00-1136448-1-1,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Bienes,ANPE,Adquisición De Equipo De Protección Personal Para El Personal Del Dcpt,Desierto,True,2021-05-10,2021-05-03,"['Documento Base de Contratacion', 'Convocatoria', 'Acta de Apertura', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Desierta (nota)']","['FORM 100', 'FORM 170']",Jesus Weimar Cordova Nina (Telf: 2358802),,La Paz,NB-SABS (D.S.0181)
21-0902-43-1135241-1-1,Hospital Del Norte,Bienes,ANPE,Adquisicion De Insumos De Enfermeria I Covid-19,Contratado,True,2021-05-10,2021-05-03,"['Documento Base de Contratacion', 'Convocatoria', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Rosmery Apaza Mamani (Telf: 2864070),,La Paz,NB-SABS (D.S.0181)
21-0517-00-1125535-2-1,Corporacion Minera De Bolivia - Comibol,Bienes,ANPP,Clq-21-Anpe-56/2021 Adquisición Neumáticos (Lisas) Y Flap 12.00 R24 Para Scooptrams  Empresa Minera Colquiri (Modalidad De Contratación Anpe) (Segunda Convocatoria),Contratado,False,2021-05-13,2021-05-03,"['Documento Base de Contratacion', 'Convocatoria', 'Enmiendas', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Bernardino Bautista Mamani (Telf: 2682100 - 2682107-2901106),,La Paz,NB-SABS (D.S.0181)
21-0513-00-1136460-1-1,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Bienes,ANPE,Adquisición De Medicamentos Preventivos Para El Personal Del Dcpt,Desierto,True,2021-05-10,2021-05-03,"['Documento Base de Contratacion', 'Convocatoria', 'Acta de Apertura', 'Acta de Apertura', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Solicitud habilitación FORM-170 (requerido)', 'Res. de Desierta (nota)']","['FORM 100', 'FORM 170', 'FORM 170']",Jesus Weimar Cordova Nina (Telf: 2358802),,La Paz,NB-SABS (D.S.0181)
21-0417-09-1136245-1-1,Caja Nacional De Salud - Regional La Paz,Bienes,CM,19 Jgo. Pieza De Mano De Baja Velocidad Con Contraangulo Sistema Midwest Y Borden,Contratado,False,2021-05-06,2021-05-03,"['Oferta del Proveedor Identificado', 'Declaración Jurada del Proveedor', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 110', 'FORM 220', 'FORM 500']",Manuel Alejandro Almendro Lazarte (Telf: 2-901777),,La Paz,NB-SABS (D.S.0181)
21-0902-40-1136149-1-1,"Hospital Del Niño  Dr. Ovidio Aliaga Uria""""",Bienes,ANPP,Adquisicion Cefotaxima Y Imipenem+Cilastatina,Contratado,True,2021-05-13,2021-05-03,"['Convocatoria', 'Documento Base de Contratacion', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Ruth Gloria Quenallata Chino (Telf: 2205060),,La Paz,NB-SABS (D.S.0181)
