CUCE,Entidad,Tipo de Contratación,Modalidad,Objeto de Contratación,Estado,Subasta,Fecha Presentación,Fecha Publicación,Archivos,Formularios,Persona contacto,Fecha Adjudicación / Desierta,Departamento,Normativa
21-0047-37-1210327-0-E,Institucion Publica Desconcentrada Pacu - Ipd-Pacu,Bienes,CD,"Adquisicion De Alimentos Balanceados Para Peces Pacu/Tambaqui (F1,F2 Y F3), Proyecto Fortalecimiento A La Produccion Piscicola En La  Comunidad Campesina Collana Del Municipio De Rurrenabaque Departamento Del Beni",Contratado,False,,2022-04-01,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Wilma Villca Aguirre (Telf: 21225116),,La Paz,Otra Normativa especifica nacional
21-0047-37-1210538-0-E,Institucion Publica Desconcentrada Pacu - Ipd-Pacu,Bienes,CD,"Adquisición De Motobombas, Mallas Para Pescar Y Estuco Del Proyecto  Implementacion De Infraestructura Productiva Acuicola, Para  La  Cria, Engorde Y Comercialización De Pacu Y Tambaqui En La  Comunidad El Palmar Del Municipio De San Borja Del  Departamento De Beni",Contratado,False,,2022-04-01,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Wilma Villca Aguirre (Telf: 21225116),,La Paz,Otra Normativa especifica nacional
21-0081-58-1191332-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,CM,Consultoria Individual De Linea Profesional Administrativo Financiero,Contratado,False,,2022-04-01,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Solicitud de Rectificacion', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha', 'Acta o informe de recepcion definitiva']","['Formulario 400 (Erroneo)', 'FORM 400', 'FORM 250', 'FORM 500']",Oscar Lorenzo Carrillo Alarcon (Telf: 2124638),,La Paz,NB-SABS (D.S.0181)
21-0081-58-1192792-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,CM,Consultoria Individual De Linea Administrativo Iii - Apoyo Administrativo Financiero,Contratado,False,,2022-04-01,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Solicitud de Rectificacion', 'Acta o informe de recepcion definitiva']","['Formulario 400 (Erroneo)', 'FORM 400', 'FORM 500']",Oscar Lorenzo Carrillo Alarcon (Telf: 2124638),,La Paz,NB-SABS (D.S.0181)
21-0132-00-1210860-0-E,Servicio De Desarrollo De Las Empresas Públicas Productivas,Servicios Generales,CD,Servicio De Arrendamiento De Punto De Atencion Para La Distribucion  De Los Subsidios Prenatal. De Lactancia Y Universal Prenatal Por La Vida En La Ciudad De Uyuni Del Departamento De Potosi- Gestion  2022; Sedem/Sub/Cd/2021-242,Contratado,False,,2022-04-01,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio']",['FORM 400'],Juan Carlos Garron Mamani (Telf: 2147001 - 2145707),,La Paz,Otra Normativa especifica nacional
21-0514-00-1194809-0-E,Empresa Nacional De Electricidad - Ende,Servicios Generales,CD,Servicio De Administracion Planta Solar Oruro Ii - Gestion 2022,Contratado,False,,2022-04-01,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Solicitud de Rectificacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha']","['Formulario 400 (Erroneo)', 'FORM 400', 'FORM 250']",Daniela Maldonado Torrico (Telf: 4520317-2312865),,Cochabamba,NB-SABS (D.S.0181)
21-0514-00-1195483-0-E,Empresa Nacional De Electricidad - Ende,Servicios Generales,CD,Servicio De Funcionamiento Y Administracion San Buenaventura - Gestion 2022,Contratado,False,,2022-04-01,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Solicitud de Rectificacion']","['Formulario 400 (Erroneo)', 'FORM 400']",Daniela Maldonado Torrico (Telf: 4520317-2312865),,Cochabamba,NB-SABS (D.S.0181)
21-0514-00-1195494-0-E,Empresa Nacional De Electricidad - Ende,Servicios Generales,CD,Servicio De Funcionamiento Y Administracion Del Sistema Chojlla - Gestion 2022,Contratado,False,,2022-04-01,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Solicitud de Rectificacion']","['Formulario 400 (Erroneo)', 'FORM 400']",Daniela Maldonado Torrico (Telf: 4520317-2312865),,Cochabamba,NB-SABS (D.S.0181)
21-1601-00-1210601-0-E,Gobierno Autonomo Municipal De Tarija,Obras,CD,Ampliacion Empedrado De Calles En El Barrio Simon Bolivar,Contratado,False,,2022-04-01,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha']","['FORM 400', 'FORM 250']",Roberto Antonio Terrazas Aguirre (Telf: 6643211 - 6643216),,Tarija,NB-SABS (D.S.0181)
21-1601-00-1210615-0-E,Gobierno Autonomo Municipal De Tarija,Obras,CD,Construccion Muro De Contencion Y Cerramiento Raquet D-8 Ciudad De Tarija,Contratado,False,,2022-04-01,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 250', 'FORM 500']",Roberto Antonio Terrazas Aguirre (Telf: 6643211 - 6643216),,Tarija,NB-SABS (D.S.0181)
21-1601-00-1210633-0-E,Gobierno Autonomo Municipal De Tarija,Obras,CD,Refaccion Centro De Salud Tabladita Barrio Senac,Contratado,False,,2022-04-01,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio']",['FORM 400'],Roberto Antonio Terrazas Aguirre (Telf: 6643211 - 6643216),,Tarija,NB-SABS (D.S.0181)
21-1601-00-1210649-0-E,Gobierno Autonomo Municipal De Tarija,Obras,CD,Ampliacion Empedrado De Calles En El Barrio Lourdes,Contratado,False,,2022-04-01,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 250', 'FORM 500']",Roberto Antonio Terrazas Aguirre (Telf: 6643211 - 6643216),,Tarija,NB-SABS (D.S.0181)
21-1601-00-1210663-0-E,Gobierno Autonomo Municipal De Tarija,Obras,CD,Ampliacion Empedrado De Calles En El Barrio 27 De Mayo,Contratado,False,,2022-04-01,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 250', 'FORM 500']",Roberto Antonio Terrazas Aguirre (Telf: 6643211 - 6643216),,Tarija,NB-SABS (D.S.0181)
21-1601-00-1210678-0-E,Gobierno Autonomo Municipal De Tarija,Obras,CD,Ampliacion Empedrado De Calles En El Barrio Chapacos Ii Av. Mejluf,Contratado,False,,2022-04-01,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 250', 'FORM 500']",Roberto Antonio Terrazas Aguirre (Telf: 6643211 - 6643216),,Tarija,NB-SABS (D.S.0181)
21-1601-00-1210687-0-E,Gobierno Autonomo Municipal De Tarija,Obras,CD,Ampliacion Empedrado De Calles En El Barrio Trigal,Contratado,False,,2022-04-01,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 250', 'FORM 500']",Roberto Antonio Terrazas Aguirre (Telf: 6643211 - 6643216),,Tarija,NB-SABS (D.S.0181)
21-1601-00-1210703-0-E,Gobierno Autonomo Municipal De Tarija,Obras,CD,Ampliacion Empedrado De Calles En El Barrio Monte Sud,Contratado,False,,2022-04-01,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 400', 'FORM 500']",Roberto Antonio Terrazas Aguirre (Telf: 6643211 - 6643216),,Tarija,NB-SABS (D.S.0181)
21-1601-00-1210712-0-E,Gobierno Autonomo Municipal De Tarija,Obras,CD,Ampliacion Del Empedrado De Calles Del Barrio 20 De Enero,Contratado,False,,2022-04-01,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha']","['FORM 400', 'FORM 250']",Roberto Antonio Terrazas Aguirre (Telf: 6643211 - 6643216),,Tarija,NB-SABS (D.S.0181)
22-0006-00-1210629-0-E,Vicepresidencia Del Estado Plurinacional,Consultoria,CM,Consultoria Individual De Linea - Gestor Constitucional,Contratado,False,,2022-04-01,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)']",['FORM 400'],Alba Marisela Carrillo Bustillos (Telf: 22142802),,La Paz,NB-SABS (D.S.0181)
22-0006-00-1210652-0-E,Vicepresidencia Del Estado Plurinacional,Consultoria,CM,Consultoria Individual De Linea Tecnico En Regimen Laboral,Contratado,False,,2022-04-01,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)']",['FORM 400'],Alba Marisela Carrillo Bustillos (Telf: 22142802),,La Paz,NB-SABS (D.S.0181)
22-0006-00-1210669-0-E,Vicepresidencia Del Estado Plurinacional,Consultoria,CM,Consultor Individual De Linea - Diseñador Grafico 1,Contratado,False,,2022-04-01,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio']",['FORM 400'],Alba Marisela Carrillo Bustillos (Telf: 22142802),,La Paz,NB-SABS (D.S.0181)
22-0006-00-1210698-0-E,Vicepresidencia Del Estado Plurinacional,Consultoria,CM,Consultor Individual De Linea Tecnico En Gestion Editorial,Contratado,False,,2022-04-01,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio']",['FORM 400'],Alba Marisela Carrillo Bustillos (Telf: 22142802),,La Paz,NB-SABS (D.S.0181)
22-0006-00-1210708-0-E,Vicepresidencia Del Estado Plurinacional,Consultoria,CM,Consultor Individual De Linea Editor 1,Contratado,False,,2022-04-01,"['Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio']",['FORM 400'],Alba Marisela Carrillo Bustillos (Telf: 22142802),,La Paz,NB-SABS (D.S.0181)
22-0015-11-1210606-1-1,Direccion General De Sustancias Controladas - Ministerio De Gobierno,Bienes,CM,Adquisicion De Tonner - Segunda Compra,Contratado,False,2022-04-06,2022-04-01,"['Oferta del Proveedor Identificado', 'Declaración Jurada del Proveedor', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 110', 'FORM 220', 'FORM 500']",Felix Puma Cruz (Telf: 2442595),,La Paz,NB-SABS (D.S.0181)
22-0015-11-1210622-1-1,Direccion General De Sustancias Controladas - Ministerio De Gobierno,Bienes,CM,Adquisicion De Impresoras Matriciales,Contratado,False,2022-04-06,2022-04-01,"['Oferta del Proveedor Identificado', 'Declaración Jurada del Proveedor', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 110', 'FORM 220', 'FORM 500']",Felix Puma Cruz (Telf: 2442595),,La Paz,NB-SABS (D.S.0181)
22-0015-15-1210098-0-E,"Direccion De Apoyo A La Prevencion Del Consumo De Drogas, Control De Trafico Ilicito De Sustancias Controladas Y Coca Excedentaria - Diprevcon",Servicios Generales,CD,Servicio De Alquiler De Inmueble Para El Funcionamiento De Las Oficinas De La Umopar Castillo,Contratado,False,,2022-04-01,"['Contrato/Orden de Compra/Orden de Servicio', 'Res. de Adjudicacion (nota)', 'Informe']",['FORM 400'],Rossely Isabel Pareja Gutierrez (Telf: 2211337),,La Paz,NB-SABS (D.S.0181)
22-0020-00-1208625-1-1,Ministerio De Defensa ,Bienes,LP,Adquisicion De Aceite Para La Atencion De Ayuda Humanitaria Para La Primera Fase 2022,Desierto,True,2022-04-26,2022-04-01,"['Documento Base de Contratacion', 'Convocatoria', 'Acta Reunion de Aclaracion', 'Resolucion de aprobacion del DBC', 'Acta de Apertura', 'Res. de Desierta (nota)', 'Informe de la Comision/Responsable de Evaluacion']","['FORM 100', 'FORM 120', 'FORM 170']",Litzie Lizeth Choque Soto (Telf: 2432525  int 4209),,La Paz,NB-SABS (D.S.0181)
22-0020-21-1209679-1-1,Armada Boliviana,Bienes,ANPP,"Adquisición De Material E Insumos Para La Confección De  Uniformes, Del Personal De Damas Y Caballeros Cadetes Y Alumnos (Primer Año) De Los Institutos Militares De Formación De La Armada Boliviana.",Contratado,True,2022-04-14,2022-04-01,"['Convocatoria', 'Documento Base de Contratacion', 'Acta de Apertura', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Ladislao Cutile Flores (Telf: 2751712),,La Paz,NB-SABS (D.S.0181)
