CUCE,Entidad,Tipo de Contratación,Modalidad,Objeto de Contratación,Estado,Subasta,Fecha Presentación,Fecha Publicación,Archivos,Formularios,Persona contacto,Fecha Adjudicación / Desierta,Departamento,Normativa
21-1335-00-1103185-1-1,Gobierno Autonomo Municipal De Puerto Villarroel,Consultoria,ANPP,Auxiliares De Enfermeria Para Centros De Salud De 1º Nivel Municipio Puerto Villarroel- Gestion 2021,Contratado,False,2021-01-14,2021-01-04,"['Convocatoria', 'Documento Base de Contratacion', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Carta de desistimiento/Carta notariada', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Desierta (nota)', 'Contrato/Orden de Compra/Orden de Servicio']","['FORM 100', 'FORM 170', 'FORM 180', 'FORM 170', 'FORM 200', 'FORM 250', 'FORM 250', 'FORM 250', 'FORM 500']",Ander Cespedes Zurita (Telf: 44136281),,Cochabamba,NB-SABS (D.S.0181)
21-1260-00-1103116-1-1,Gobierno Autonomo Municipal De La Asunta,Consultoria,ANPE,Fortalecimiento Municipal (Contrataciòn De Consultor En Linea ? Cargo Supervisor De Obras 1),Contratado,False,2021-01-08,2021-01-04,"['Documento Base de Contratacion', 'Convocatoria', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Solicitud de Rectificacion', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio']","['FORM 100', 'Formulario 170 (Erroneo)', 'FORM 170', 'FORM 200', 'FORM 500']",Elena Quispe Camposalado (Telf: 76760241),,La Paz,NB-SABS (D.S.0181)
21-0139-00-1103119-1-1,Universidad Mayor De San Andres - Umsa,Servicios Generales,ANPE,Contratacion De Servicios Con Destino A La Secretaria Academica Facultativa De La Facultad De Derecho Y Ciencias Politicas: Item 1: Un(A) Secretario (A) Academico (A) Faculativo (A)  E  Item 2: Un(A) Tecnico (A) I,Desierto,False,2021-01-08,2021-01-04,"['Convocatoria', 'Documento Base de Contratacion', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Desierta (nota)']","['FORM 100', 'FORM 170']",Felix Juan Castaño Quispe (Telf: 2441994),,La Paz,NB-SABS (D.S.0181)
21-1260-00-1103129-1-1,Gobierno Autonomo Municipal De La Asunta,Consultoria,ANPE,Fortalecimiento Municipal (Contrataciòn De Consultor En Linea ? Cargo Supervisor De Obras 3),Contratado,False,2021-01-08,2021-01-04,"['Documento Base de Contratacion', 'Convocatoria', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Elena Quispe Camposalado (Telf: 76760241),,La Paz,NB-SABS (D.S.0181)
21-0139-00-1103141-1-1,Universidad Mayor De San Andres - Umsa,Servicios Generales,ANPE,Contratación De Servicios Con Destino A La Secretaria Académica Facultativa De La Facultad De Derecho Y Ciencias Politicas: Item 1: Un(A) Coordinador (A) Jurídico (A) E  Item 2: Un(A) Responsable Técnico,Desierto,False,2021-01-08,2021-01-04,"['Convocatoria', 'Documento Base de Contratacion', 'Res. de Desierta (nota)', 'Informe de la Comision/Responsable de Evaluacion']","['FORM 100', 'FORM 170']",Felix Juan Castaño Quispe (Telf: 2441994),,La Paz,NB-SABS (D.S.0181)
21-0906-20-1103157-1-1,Asamblea Legislativa Departamental De Tarija,Servicios Generales,EM,Contratación En Arrendamiento Un Bien Inmueble (Edificio) Para El Funcionamiento De Las Comisiones Permanentes Y Otras Dependencias De La Aldt-Ubicado En Zona Céntrica De La Ciudad De Tarija.,Anulado desde la convocatoria,False,2021-01-06,2021-01-04,"['Aceptación de publicación de oferta', 'Oferta del Proveedor Preseleccionado', 'Resolucion de Anulación']","['FORM 110', 'FORM 220']",Bartolome Danilo Benitez Ortiz (Telf: 46113308),,Tarija,NB-SABS (D.S.0181)
21-1260-00-1103163-1-1,Gobierno Autonomo Municipal De La Asunta,Consultoria,ANPE,Fortalecimiento Municipal (Contrataciòn De Consultor En Linea ? Cargo Supervisor De Obras 4),Contratado,False,2021-01-08,2021-01-04,"['Documento Base de Contratacion', 'Convocatoria', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Elena Quispe Camposalado (Telf: 76760241),,La Paz,NB-SABS (D.S.0181)
21-0906-20-1103166-1-1,Asamblea Legislativa Departamental De Tarija,Servicios Generales,EM,"Contratación En Arrendamiento De Un Bien Inmueble Para Oficinas De La Dirección De Recursos Humanos, Fiscalización Y Otras Dependencias De La Aldt-Ubicado En El Centro De La Ciudad De Tarija",Contratado,False,2021-01-06,2021-01-04,"['Oferta del Proveedor Preseleccionado', 'Aceptación de publicación de oferta', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 110', 'FORM 220', 'FORM 500']",Bartolome Danilo Benitez Ortiz (Telf: 46113308),,Tarija,NB-SABS (D.S.0181)
21-1741-00-1103159-1-1,Gobierno Autonomo Municipal De Comarapa,Consultoria,ANPP,"Servicio  De Consultoría En  Línea Para Prestacion De Servicios Profesionales: Medicos  General, Ecografista, Odontologo (A),  Bioquimicos(A), Licenciadas Y Auxiliares De Enfermeria Y Tecnico Rayos X,    -  Para El Sector Salud Del Municipio Comarapa Gestion 2021",Desierto,False,2021-01-14,2021-01-04,"['Documento Base de Contratacion', 'Terminos de Referencia', 'Convocatoria', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Carta de desistimiento/Carta notariada', 'Carta de desistimiento/Carta notariada', 'Carta de desistimiento/Carta notariada']","['FORM 100', 'FORM 170', 'FORM 180', 'FORM 180', 'FORM 180', 'FORM 180', 'FORM 180', 'FORM 180', 'FORM 180 1']",Daniel  Ynturias Guzman  (Telf: 9462021),,Santa Cruz,NB-SABS (D.S.0181)
21-1335-00-1103172-1-1,Gobierno Autonomo Municipal De Puerto Villarroel,Consultoria,ANPP,Medicos(As) Generales Para Centros De Salud De 1° Nivel Gestion - 2021,Contratado,False,2021-01-14,2021-01-04,"['Convocatoria', 'Documento Base de Contratacion', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 250', 'FORM 250', 'FORM 500']",Ander Cespedes Zurita (Telf: 44136281),,Cochabamba,NB-SABS (D.S.0181)
21-1307-00-1103099-1-1,Gobierno Autonomo Municipal De Aiquile,Consultoria,ANPE,Contratación De Personal De Salud Consultores Individual De Linea Medicos Generales Para Hospital Carmen Lopez Gestion 2021,Anulado desde la convocatoria,False,2021-01-08,2021-01-04,"['Documento Base de Contratacion', 'Convocatoria', 'Resolucion/Documento de Anulacion']","['FORM 100', 'FORM 100-E']",Sonia Cardozo Rodriguez (Telf: 4343303-4343100),,Cochabamba,NB-SABS (D.S.0181)
21-0139-00-1103126-1-1,Universidad Mayor De San Andres - Umsa,Servicios Generales,ANPE,Contratacion De Servicios Con Destino A La Secretaria Académica Facultativa De La Facultad De Derecho Y Ciencias Politicas: Item 1: Un(A) Coordinador (A) Jurídico (A) E  Item 2: Un(A) Asistente  I,Contratado,False,2021-01-08,2021-01-04,"['Documento Base de Contratacion', 'Convocatoria', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Felix Juan Castaño Quispe (Telf: 2441994),,La Paz,NB-SABS (D.S.0181)
21-1335-00-1103182-1-1,Gobierno Autonomo Municipal De Puerto Villarroel,Consultoria,ANPP,Licenciados (As) De Enfermeria 1°Nivel - Gestion 2021,Contratado,False,2021-01-14,2021-01-04,"['Convocatoria', 'Documento Base de Contratacion', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 600', 'FORM 250', 'FORM 250', 'FORM 250', 'FORM 250', 'FORM 250 1']",Ander Cespedes Zurita (Telf: 44136281),,Cochabamba,NB-SABS (D.S.0181)
21-1307-00-1103082-1-1,Gobierno Autonomo Municipal De Aiquile,Consultoria,ANPE,Contratación De Personal De Salud Consultores Individual De Linea Medicos Generales Y Licenciadas En Enfermeria Para Centros De Salud Gestion 2021,Contratado,False,2021-01-08,2021-01-04,"['Documento Base de Contratacion', 'Convocatoria', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 250', 'FORM 500']",Sonia Cardozo Rodriguez (Telf: 4343303-4343100),,Cochabamba,NB-SABS (D.S.0181)
21-1307-00-1103170-1-1,Gobierno Autonomo Municipal De Aiquile,Consultoria,ANPE,Contratación De Personal De Salud Consultores Individual De Linea Personal Manual Y Tecnicos De Chagas Para Hospital Carmen Lopez Gestion 2021,Contratado,False,2021-01-08,2021-01-04,"['Convocatoria', 'Documento Base de Contratacion', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Doc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 600', 'FORM 250', 'FORM 250', 'FORM 250', 'FORM 250', 'FORM 500']",Sonia Cardozo Rodriguez (Telf: 4343303-4343100),,Cochabamba,NB-SABS (D.S.0181)
21-1307-00-1103161-1-1,Gobierno Autonomo Municipal De Aiquile,Consultoria,ANPE,Contratación De Personal De Salud Consultores Individual De Linea Personal Administrativo Para Hospital Carmen Lopez Gestion 2021,Contratado,False,2021-01-08,2021-01-04,"['Documento Base de Contratacion', 'Convocatoria', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Doc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 600', 'FORM 250', 'FORM 500']",Sonia Cardozo Rodriguez (Telf: 4343303-4343100),,Cochabamba,NB-SABS (D.S.0181)
21-1307-00-1103156-1-1,Gobierno Autonomo Municipal De Aiquile,Consultoria,ANPE,Contratación De Personal De Salud Consultores Individual De Linea Auxiliares De Enfermeria Para Hospital Carmen Lopez Y Centros De Salud Gestion 2021,Contratado,False,2021-01-08,2021-01-04,"['Documento Base de Contratacion', 'Convocatoria', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Carta de desistimiento/Carta notariada', 'Res. de Desierta (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio']","['FORM 100', 'FORM 170', 'FORM 180', 'FORM 170', 'FORM 200', 'FORM 500']",Sonia Cardozo Rodriguez (Telf: 4343303-4343100),,Cochabamba,NB-SABS (D.S.0181)
