CUCE,Entidad,Tipo de Contratación,Modalidad,Objeto de Contratación,Estado,Subasta,Fecha Presentación,Fecha Publicación,Archivos,Formularios,Persona contacto,Fecha Adjudicación / Desierta,Departamento,Normativa
21-1265-00-1127171-1-1,Gobierno Autonomo Municipal De Coroico,Bienes,ANPE,Const. Enlosetado Calles Santa Rosa De Quilo Quilo  (Adquisicion De Losetas),Contratado,True,2021-04-08,2021-04-01,"['Especificaciones Tecnicas', 'Documento Base de Contratacion', 'Convocatoria', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",David Guzman Vargas (Telf: 22136228),,La Paz,NB-SABS (D.S.0181)
21-0047-15-1118150-2-1,Servicio Nacional De Sanidad Agropecuaria E Inocuidad Alimentaria Senasag,Consultoria,ANPE,"Contratacion De Un Consultor Individual De Linea Profesional Ii Para Tecnico De Campo 3 Municipios: Puerto Rico, El Sena Y San Lorenzo, Departamento Pando Proyecto Determinacion De La Condicion Fitosanitaria Del Cultivo De Los Frutos Amazonicos (Castaña, Asaí, Copoazu Y Majo).",Desierto,False,2021-04-14,2021-04-01,"['Convocatoria', 'Documento Base de Contratacion', 'Aprobación de la entidad para elaboración del DBC (no existe modelo del Organo Rector)', 'Acta de Apertura', 'Resolucion/Documento de Suspension', 'Resolucion/Documento de Reanudacion', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)']","['FORM 100', 'FORM 100-E', 'FORM RPS', 'FORM 170', 'FORM 180', 'FORM 170']",Urbano Hoyos Rodriguez (Telf: 3-46281085),,Beni,NB-SABS (D.S.0181)
21-0047-15-1117760-2-1,Servicio Nacional De Sanidad Agropecuaria E Inocuidad Alimentaria Senasag,Consultoria,ANPE,"Contratacion De Un Consultor Individual De Linea Profesional Ii Para Tecnico De Campo 2, Municipios Reyes Y Santa Rosa Departamento Beni Proyecto Determinacion De La Condicion Fitosanitaria Del Cultivo De Los Frutos Amazonicos (Castaña, Asaí, Copoazu Y Majo)",Contratado,False,2021-04-14,2021-04-01,"['Documento Base de Contratacion', 'Convocatoria', 'Aprobación de la entidad para elaboración del DBC (no existe modelo del Organo Rector)', 'Acta de Apertura', 'Resolucion/Documento de Suspension', 'Resolucion/Documento de Reanudacion', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)']","['FORM 100', 'FORM 100-E', 'FORM RPS', 'FORM 170', 'FORM 200', 'FORM 250']",Urbano Hoyos Rodriguez (Telf: 3-46281085),,Beni,NB-SABS (D.S.0181)
21-0047-15-1118171-2-1,Servicio Nacional De Sanidad Agropecuaria E Inocuidad Alimentaria Senasag,Consultoria,ANPE,"Contratacion De Un Consultor Individual De Linea Profesional Ii Para Tecnico De Campo 5 Municipios: San Pedro, Puerto Gonzalo Moreno Y Villa Nueva ? Loma Alta, Departamento Pando Proyecto Determinacion De La Condicion Fitosanitaria Del Cultivo De Los Frutos Amazonicos (Castaña, Asaí, Copoazu Y Majo).",Contratado,False,2021-04-14,2021-04-01,"['Convocatoria', 'Aprobación de la entidad para elaboración del DBC (no existe modelo del Organo Rector)', 'Documento Base de Contratacion', 'Acta de Apertura', 'Resolucion/Documento de Suspension', 'Resolucion/Documento de Reanudacion', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)']","['FORM 100', 'FORM 100-E', 'FORM RPS', 'FORM 170', 'FORM 180', 'FORM 170', 'FORM 200', 'FORM 250']",Urbano Hoyos Rodriguez (Telf: 3-46281085),,Beni,NB-SABS (D.S.0181)
21-0291-04-1117605-2-1,Administradora Boliviana De Carreteras - Regional Cochabamba,Consultoria,ANPP,Supervision Vial De La Rvf Tramo Co04: Villa Tunari - Ichilo,Contratado,False,2021-04-14,2021-04-01,"['Documento Base de Contratacion', 'Convocatoria', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Quelma Suyo Pinto (Telf: 4492265 - 4492266),,Cochabamba,NB-SABS (D.S.0181)
21-0047-15-1117237-2-1,Servicio Nacional De Sanidad Agropecuaria E Inocuidad Alimentaria Senasag,Consultoria,ANPE,Contratacion De Un Consultor Individual De Linea Profesional Ii Para Tecnico De Campo Municipios Samaipata Y Poster Valle- Santa Cruz Proyecto Fortalecimiento Del Sistema De Sanidad Vegetal Para Mejorar La Condicion Fitosanitaria Del Cultivo De Frutas A Nivel Nacional,Contratado,False,2021-04-13,2021-04-01,"['Convocatoria', 'Aprobación de la entidad para elaboración del DBC (no existe modelo del Organo Rector)', 'Documento Base de Contratacion', 'Acta de Apertura', 'Resolucion/Documento de Suspension', 'Resolucion/Documento de Reanudacion', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)']","['FORM 100', 'FORM 100-E', 'FORM RPS', 'FORM 170', 'FORM 200', 'FORM 250']",Urbano Hoyos Rodriguez (Telf: 3-46281085),,Beni,NB-SABS (D.S.0181)
21-0047-34-1122635-1-1,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Bienes,ANPP,Compra De Equipos De Oficina Y Muebles Oficina Central 2021,Cancelado,True,2021-04-15,2021-04-01,"['Documento Base de Contratacion', 'Convocatoria', 'Acta de Apertura', 'Resolucion/Documento de Cancelacion']","['FORM 100', 'FORM 100-E']",Paola Milenka Perez Murillo (Telf: 2115500),,La Paz,NB-SABS (D.S.0181)
21-0047-15-1117739-2-1,Servicio Nacional De Sanidad Agropecuaria E Inocuidad Alimentaria Senasag,Consultoria,ANPE,"Contratacion De Un Consultor Individual De Linea Profesional Ii Para Tecnico De Campo Municipios Vitichi, Cotagaita, Tupiza Y Villazon-Potosi Proyecto Fortalecimiento Del Sistema De Sanidad Vegetal Para Mejorar La Condicion Fitosanitaria Del Cultivo De Frutas A Nivel Nacional",Contratado,False,2021-04-13,2021-04-01,"['Documento Base de Contratacion', 'Convocatoria', 'Aprobación de la entidad para elaboración del DBC (no existe modelo del Organo Rector)', 'Acta de Apertura', 'Resolucion/Documento de Suspension', 'Resolucion/Documento de Reanudacion', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion']","['FORM 100', 'FORM 100-E', 'FORM RPS', 'Formulario 170 (Erroneo)', 'FORM 170', 'FORM 200', 'FORM 250']",Urbano Hoyos Rodriguez (Telf: 3-46281085),,Beni,NB-SABS (D.S.0181)
21-0047-15-1118164-2-1,Servicio Nacional De Sanidad Agropecuaria E Inocuidad Alimentaria Senasag,Consultoria,ANPE,"Contratacion De Un Consultor Individual De Linea Profesional Ii Para Tecnico De Campo 4 Municipios: Ingavi, Nueva Esperanza Y Santos Mercado, Departamento Pando Proyecto Determinacion De La Condicion Fitosanitaria Del Cultivo De Los Frutos Amazonicos (Castaña, Asaí, Copoazu Y Majo).",Desierto,False,2021-04-14,2021-04-01,"['Aprobación de la entidad para elaboración del DBC (no existe modelo del Organo Rector)', 'Documento Base de Contratacion', 'Convocatoria', 'Acta de Apertura', 'Resolucion/Documento de Suspension', 'Resolucion/Documento de Reanudacion', 'Res. de Desierta (nota)', 'Informe de la Comision/Responsable de Evaluacion']","['FORM 100', 'FORM 100-E', 'FORM RPS', 'FORM 170']",Urbano Hoyos Rodriguez (Telf: 3-46281085),,Beni,NB-SABS (D.S.0181)
21-4601-02-1121446-2-1,Gobierno Autonomo Regional Del Gran Chaco - Carapari,Bienes,ANPE,Adquisicion De Productos Quimicos Y Farmaceuticos Para El Programa De Apoyo Y Mejoramiento A La Produccion Agricola,Suspendido,True,2021-04-09,2021-04-01,"['Especificaciones Tecnicas', 'Documento Base de Contratacion', 'Convocatoria', 'Acta de Apertura', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Resolucion/Documento de Suspension']","['FORM 100', 'FORM 170', 'FORM 100-E']",Alex Agustin Ayzama Baldiviezo (Telf: 46136225),,Tarija,NB-SABS (D.S.0181)
