CUCE,Entidad,Tipo de Contratación,Modalidad,Objeto de Contratación,Estado,Subasta,Fecha Presentación,Fecha Publicación,Archivos,Formularios,Persona contacto,Fecha Adjudicación / Desierta,Departamento,Normativa
20-1222-00-1062837-1-2,Gobierno Autonomo Municipal De Ichoca,Consultoria,OF,Auditoria Financiera Y Auditoria Operativa A Los Recursos Del Impuesto Directo A Los Hidrocarburos Gestion 2019,Desierto,False,2020-10-15,2020-10-01,"['Documento Base de Contratacion', 'Convocatoria', 'Resolucion de aprobacion del DBC', 'Res. de Desierta (nota)', 'Informe de la Comision/Responsable de Evaluacion']","['FORM 100', 'FORM 120', 'FORM 170']",Pedro Raul Salgado Rivas (Telf: 67242025),,La Paz,Otra Normativa especifica
20-0901-02-1067554-1-1,Servicio Departamental De Salud Chuquisaca,Bienes,ANPE,Compra De Medicamentos Antihemofilicos Factor Viii Y Ix Sedes Chuquisaca,Contratado,False,2020-10-07,2020-10-01,"['Documento Base de Contratacion', 'Aprobación de la entidad para elaboración del DBC (no existe modelo del Organo Rector)', 'Convocatoria', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Ricardo Serrano Machuca (Telf: 64-53147 - 64-54891),,Chuquisaca,NB-SABS (D.S.0181)
20-660-15-1067552-1-1,Consejo De La Magistratura,Bienes,ANPE,"Adquisicion De Toners Varios Modelos, Para Stock De Almacen Del Consejo De La Magistratura",Contratado,False,2020-10-07,2020-10-01,"['Documento Base de Contratacion', 'Convocatoria', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Enrique Ariel Lanchipa Pinto (Telf: 46461600),,Chuquisaca,NB-SABS (D.S.0181)
20-1301-00-1067575-1-1,Gobierno Autonomo Municipal De Cochabamba,Obras,ANPE,Const. Tanque De Agua Jv Gualberto Villarroel D8,Desierto,False,2020-10-07,2020-10-01,"['Documento Base de Contratacion', 'Convocatoria', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Desierta (nota)']","['FORM 100', 'FORM 170']",Diego Caceres Florido (Telf: 4258103- 4425810-4258030),,Cochabamba,NB-SABS (D.S.0181)
20-0681-01-1067397-1-1,Fiscalia General Del Estado,Bienes,ANPE,Segunda Adquisiciòn De Toner Para Almacen De La Fiscalia Departamental De Tarija,Contratado,False,2020-10-07,2020-10-01,"['Convocatoria', 'Documento Base de Contratacion', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Raul Aracena Rasguido (Telf: (4)6461606),,Chuquisaca,NB-SABS (D.S.0181)
20-0417-04-1067578-1-1,Caja Nacional De Salud Regional Cochabamba,Bienes,ANPP,Cateter No Tunelizado Para Hemodialisis Sobre Esteril,Contratado,False,2020-10-14,2020-10-01,"['Convocatoria', 'Documento Base de Contratacion', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Boris Javier Alarcon Hinojosa (Telf: 4234378),,Cochabamba,NB-SABS (D.S.0181)
20-0142-00-1067532-1-1,Universidad Tecnica De Oruro Uto,Bienes,ANPP,Implementacion De Planta Generadora De Oxigeno Medicinal-Universidad Tecnica De Oruro,Desierto,False,2020-10-13,2020-10-01,"['Convocatoria', 'Documento Base de Contratacion', 'Acta Reunion de Aclaracion', 'Acta Reunion de Aclaracion', 'Acta de Apertura', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Desierta (nota)']","['FORM 100', 'FORM 170']",Marina Asunción Lizarazu Blondel (Telf: 5286039),,Oruro,NB-SABS (D.S.0181)
20-1301-00-1067538-1-1,Gobierno Autonomo Municipal De Cochabamba,Obras,ANPP,Ampl.Centro Cultural Manz.894 Otb Colinas Pasbol D14,Contratado,False,2020-10-13,2020-10-01,"['Convocatoria', 'Documento Base de Contratacion', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Wilmer Garcia Arza (Telf: 4258103- 4425810-4258030),,Cochabamba,NB-SABS (D.S.0181)
20-1301-00-1067592-1-1,Gobierno Autonomo Municipal De Cochabamba,Obras,ANPP,Const. Puente Vehicular En Torrentera Jv Glorieta Entre Rios Distrito 8,Contratado,False,2020-10-13,2020-10-01,"['Convocatoria', 'Documento Base de Contratacion', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 250', 'FORM 500']",Diego Caceres Florido (Telf: 4258103- 4425810-4258030),,Cochabamba,NB-SABS (D.S.0181)
20-0661-00-1067547-1-1,Tribunal Constitucional Plurinacional,Servicios Generales,ANPE,Servicio De Hosting Para La Plataforma Del Tribunal Constitucional Plurinacional,Contratado,False,2020-10-08,2020-10-01,"['Convocatoria', 'Documento Base de Contratacion', 'Acta de Apertura', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Vanessa Nohely Arevalo Carpio (Telf: 6440455),,Chuquisaca,NB-SABS (D.S.0181)
20-0287-04-1065353-1-2,Fondo Nacional De Inversion Productiva Y Social - Chuquisaca,Obras,CD,Const. Sist. Agua Potable Huancarani Bajo (Villa Charcas),Desierto,False,2020-10-08,2020-10-01,"['Planos', 'Formularios de presentacion', 'Documento Base de Contratacion', 'Convocatoria', 'Especificaciones Tecnicas', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Desierta (nota)']","['FORM 100', 'FORM 170']",Elsa Susana Aramayo Quiroga (Telf: 46451056),,Chuquisaca,Otra Normativa especifica
20-0902-00-1066970-1-1,Gobierno Autónomo Departamental De La Paz,Bienes,LP,Adquisicion De Medios De Transporte Viral Con Hisopos Para Covid-19,Contratado,False,2020-10-23,2020-10-01,"['Convocatoria', 'Documento Base de Contratacion', 'Enmiendas', 'Resolucion de aprobacion del DBC', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Solicitud de Rectificacion', 'Informe de la Comision/Responsable de Evaluacion']","['FORM 100', 'FORM 120', 'Formulario 170 (Erroneo)', 'FORM 170', 'FORM 200', 'FORM 500']",Abraham Miranda Layme (Telf: 2202567),,La Paz,NB-SABS (D.S.0181)
20-0417-03-1051253-3-1,Caja Nacional De Salud Regional Santa Cruz,Bienes,ANPP,08 Items Utiles De Escritorio Y Oficina- Almacen Regional,Contratado,False,2020-10-13,2020-10-01,"['Documento Base de Contratacion', 'Convocatoria', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Cynthia Daniela Roldan Pacheco (Telf: 3393354),,Santa Cruz,NB-SABS (D.S.0181)
20-0902-00-1067505-1-1,Gobierno Autónomo Departamental De La Paz,Bienes,ANPE,Adquisicion  De Catreras Metalicas Para El Fortalecimiento Del Comandepol,Anulado desde la convocatoria,False,2020-10-08,2020-10-01,"['Documento Base de Contratacion', 'Convocatoria', 'Resolucion/Documento de Anulacion']","['FORM 100', 'FORM 100-E']",Jose Miguel Carvajal Medrano (Telf: 2202567),,La Paz,NB-SABS (D.S.0181)
20-0141-00-1067583-1-1,Universidad Mayor De San Simon Umss,Bienes,ANPP,Adquisicion De Termociclador Pcr En Tiempo Real  Para El Laboratorio Biologia Molecular - Iibismed Facultad De Medicina  Ares  R3 (Investigacion Interdisciplinaria),Contratado,False,2020-10-14,2020-10-01,"['Documento Base de Contratacion', 'Convocatoria', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Juana Nancy Eulate Soliz (Telf: 4524773),,Cochabamba,NB-SABS (D.S.0181)
20-0418-07-1067594-1-1,Caja Petrolera De Salud Administracion Departamental Santa Cruz,Bienes,ANPP,Adquisicion De Insumos Medicos Para Hospital Santa Cruz Unid. Dpto. De Enfermeria Hscz,Contratado,False,2020-10-13,2020-10-01,"['Convocatoria', 'Documento Base de Contratacion', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato/Orden de Compra/Orden de Servicio']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Edgar Morales Castedo (Telf: 3339111),,Santa Cruz,NB-SABS (D.S.0181)
20-0681-01-1067393-1-1,Fiscalia General Del Estado,Bienes,ANPE,Tercera Adquisiciòn De Material De Escritorio - Toner Para El Stock De Almacenes De La Fiscalia Departamental De La Paz,Contratado,False,2020-10-07,2020-10-01,"['Documento Base de Contratacion', 'Convocatoria', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Raul Aracena Rasguido (Telf: (4)6461606),,Chuquisaca,NB-SABS (D.S.0181)
20-1803-00-1067510-1-1,Gobierno Autonomo Municipal De Riberalta,Bienes,ANPE,"Adquisicion De Repuestos Para La Reparacion Del Motor De La Motoniveladora Case 845 E 02, De La Unidad De Mantenimiento Del Gobierno Autónomo Municipal De Riberalta.",Desierto,False,2020-10-08,2020-10-01,"['Documento Base de Contratacion', 'Convocatoria', 'Acta de Apertura', 'Res. de Desierta (nota)', 'Informe de la Comision/Responsable de Evaluacion']","['FORM 100', 'FORM 170']",Mari Mar Guayao Ortiz (Telf: 8522417),,Beni,NB-SABS (D.S.0181)
20-0904-08-1067570-1-1,Banco De Sangre De Referencia Departamental Oruro,Bienes,ANPP,Adquisición De Centrifuga Refrigerada Para Bancos De Sangre De 12 Bolsas,Contratado,False,2020-10-13,2020-10-01,"['Convocatoria', 'Documento Base de Contratacion', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Alejandro Antonio Vasquez (Telf: 5278000 - 79413613),,Oruro,NB-SABS (D.S.0181)
20-0660-13-1067632-1-1,Direccion Administrativa Y Financiera - Organo Judicial - La Paz,Obras,ANPE,Mantenimiento General Casa De Justicia Achacachi,Contratado,False,2020-10-07,2020-10-01,"['Planos', 'Planos', 'Planos', 'Documento Base de Contratacion', 'Convocatoria', 'Planos', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Carlos Fernando Chura Condori (Telf: 2124664),,La Paz,NB-SABS (D.S.0181)
20-1301-00-1067638-1-1,Gobierno Autonomo Municipal De Cochabamba,Obras,ANPP,Const. Red Agua Potable Zona Oeste Otb Champarancho D5,Contratado,False,2020-10-13,2020-10-01,"['Documento Base de Contratacion', 'Convocatoria', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 250', 'FORM 250', 'FORM 500']",Diego Caceres Florido (Telf: 4258103- 4425810-4258030),,Cochabamba,NB-SABS (D.S.0181)
20-0141-00-1066679-1-1,Universidad Mayor De San Simon Umss,Bienes,ANPE,Adquisicion De Termociclador Pcr De Punto Final  Para El Laboratorio Biologia Molecular - Iibismed Facultad De Medicina  - Ares  R3 (Investigacion Interdisciplinaria),Contratado,False,2020-10-14,2020-10-01,"['Documento Base de Contratacion', 'Convocatoria', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Juana Nancy Eulate Soliz (Telf: 4524773),,Cochabamba,NB-SABS (D.S.0181)
20-1701-00-1067512-1-1,Gobierno Autonomo Municipal De Santa Cruz De La Sierra,Bienes,ANPE,"Adquisicion De Pastas Y Cepillos Dentales Para El Servicio De Odontologia De La Red De Salud Centro, Sms",Contratado,False,2020-10-08,2020-10-01,"['Convocatoria', 'Aprobación de la entidad para elaboración del DBC (no existe modelo del Organo Rector)', 'Documento Base de Contratacion', 'Acta de Apertura', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Rosario Ingrid Vega Rojas (Telf: Ver Convocatoria y/o DBC. ),,Santa Cruz,NB-SABS (D.S.0181)
20-1328-00-1067585-1-1,Gobierno Autonomo Municipal De Santivanez,Obras,ANPP,Const. Unidad De Aislamiento Covid-19  Centro De Salud Ambulatorio Huañacota,Contratado,False,2020-10-13,2020-10-01,"['Planos', 'Planos', 'Especificaciones Tecnicas', 'Documento Base de Contratacion', 'Planos', 'Planos', 'Convocatoria', 'Especificaciones Tecnicas']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Jhamyl Mamani Condori (Telf: 4780071),,Cochabamba,NB-SABS (D.S.0181)
20-0046-21-1067595-1-1,Seguro Social Universitario - Cochabamba,Bienes,ANPE,Adquisicion De Un Equipo Electrobisturi,Contratado,False,2020-10-08,2020-10-01,"['Documento Base de Contratacion', 'Convocatoria', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Favio Manuel Soria Galvarro Villarroel (Telf: 4226772),,Cochabamba,NB-SABS (D.S.0181)
