CUCE,Entidad,Tipo de Contratación,Modalidad,Objeto de Contratación,Estado,Subasta,Fecha Presentación,Fecha Publicación,Archivos,Formularios,Persona contacto,Fecha Adjudicación / Desierta,Departamento,Normativa
21-0222-00-1108678-1-1,Instituto Nacional De Innovación Agropecuaria Y Forestal - Iniaf,Servicios Generales,ANPP,Supervisión De La Construcción Del Centro De Innovación De Café En El Municipio De Caranavi,Contratado,False,2021-02-11,2021-02-01,"['Documento Base de Contratacion', 'Convocatoria', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Autorizacion de Excepcion']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 900']",Jaqueline Fidelia Apaza Nina (Telf:  2 2124411 - 2 2128284),,La Paz,NB-SABS (D.S.0181)
21-0513-00-1108407-1-1,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,ANPP,"Servicio De Transporte Carguio Y Descarguio De Materiales, Equipos Y Bienes A Almacenes De Drpt Gestión 2021",Contratado,False,2021-02-11,2021-02-01,"['Documento Base de Contratacion', 'Convocatoria', 'Acta de Apertura', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 250', 'FORM 500']",Elizabeth Quiroga Parrilla (Telf: 2358802),,La Paz,NB-SABS (D.S.0181)
21-0086-10-1108513-1-1,Ucep Mi Riego,Consultoria,OF,Servicio De Asistencia Tecnica En La Etapa De Funcionamiento Construccion Sistema De Microriego Lajma ? Vila Vila (Arque)  Ucep Mi Riego Regional Cochabamba,Anulado desde la convocatoria,False,2021-02-09,2021-02-01,"['Convocatoria', 'Documento Base de Contratacion', 'Resolucion/Documento de Anulacion']","['FORM 100', 'FORM 100-E']",Yaquelyn Ugarte Rivera (Telf: 2145792),,La Paz,Normativa del Financiador (BID)
21-1808-00-1108495-1-1,Gobierno Autonomo Municipal De San Borja,Bienes,CD,Compra De Medicamentos Insumos Y Reactivos Empresa Paramedical Pharma,Contratado,False,2021-02-03,2021-02-01,"['Aceptación de publicación de oferta', 'Oferta del Proveedor Preseleccionado', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 110', 'FORM 220', 'FORM 500']",Chhasman Aguirre Balderrama (Telf: (3) 38953328 - 38953324),,Beni,Otra Normativa especifica nacional
21-1905-00-1108499-1-1,Gobierno Autonomo Municipal De Puerto Rico,Consultoria,OF,"Auditoria Financiera Y Auditoria Operativa Sobre El Cumplimiento Del Programa Operativo Anual, Con Pronunciamiento Expreso Sobre La Utilización Y Destino De Los Recursos Provenientes Del Impuesto Directo A Los Hidrocarburos (Idh), Gestion 2020, Del Gobierno Autonomo Municipal De Puerto Rico",Contratado,False,2021-02-12,2021-02-01,"['Documento Base de Contratacion', 'Convocatoria', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Liset Rosario Benitez Romero (Telf: 74772822),,Pando,Otra Normativa especifica nacional
21-1205-00-1108478-1-1,Gobierno Autonomo Municipal De El Alto,Obras,ANPP,"Ampl. Graderias En Cancha De Futsal Milluni Bajo Distrito - 13, Localizacion: Milluni Bajo, Distrito:  D-13",Contratado,False,2021-02-11,2021-02-01,"['Convocatoria', 'Documento Base de Contratacion', 'Especificaciones Tecnicas', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Cesar Silva Mamani (Telf: 2829272 - 2829414),,La Paz,NB-SABS (D.S.0181)
21-1205-00-1108498-1-1,Gobierno Autonomo Municipal De El Alto,Obras,ANPE,"Const. Enlosetado Calle Chiji Phina Rio Seco Anexo 25 De Julio Distrito - 4, Localización:Rio Seco Anexo 25 De Julio, Distrito:D-4",Contratado,False,2021-02-05,2021-02-01,"['Formularios de presentacion', 'Documento Base de Contratacion', 'Convocatoria', 'Planos', 'Especificaciones Tecnicas', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Marcelo Bernal Ajata Moroco (Telf: 2829272 - 2829414),,La Paz,NB-SABS (D.S.0181)
21-0831-00-1108480-1-1,Servicio Local Acueducto Y Alcantarillado - Sela Oruro,Consultoria,ANPE,Consultor Individual De Linea Juridico En Sistemas De Administracion Publica,Contratado,False,2021-02-05,2021-02-01,"['Convocatoria', 'Formularios de presentacion', 'Documento Base de Contratacion', 'Terminos de Referencia', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Candido Chuncho G (Telf: 5247701),,Oruro,NB-SABS (D.S.0181)
21-0086-10-1108505-1-1,Ucep Mi Riego,Consultoria,OF,Servicio De Asistencia Tecnica En La Etapa De Funcionamiento Construccion Sistema De Riego Challaque (Sacabamba) Ucep Mi Riego Regional Cochabamba,Contratado,False,2021-02-09,2021-02-01,"['Convocatoria', 'Documento Base de Contratacion', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha', 'Autorizacion de Excepcion', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 250', 'FORM 900', 'FORM 500']",Yaquelyn Ugarte Rivera (Telf: 2145792),,La Paz,Normativa del Financiador (BID)
21-0903-02-1108496-1-1,Servicio Departamental De Gestion Social Cbba,Servicios Generales,CM,Servicios Generales Auxiliar En Enfermeria Nº 1 / Centro Caramarca,Contratado,False,2021-02-03,2021-02-01,"['Aceptación de publicación de oferta', 'Oferta del Proveedor Preseleccionado', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 110', 'FORM 220', 'FORM 500']",Wilder Mercado Cruz (Telf: 4227785),,Cochabamba,NB-SABS (D.S.0181)
