CUCE,Entidad,Tipo de Contratación,Modalidad,Objeto de Contratación,Estado,Subasta,Fecha Presentación,Fecha Publicación,Archivos,Formularios,Persona contacto,Fecha Adjudicación / Desierta,Departamento,Normativa
20-1302-00-1037746-0-E,Gobierno Autonomo Municipal De Quillacollo,Consultoria,CM,Consultor De Linea (Personal De Apoyo Iii - Chofer De Camion) Para La Jefatura De Parques Y Areas Verdes Del G.Am.Q.,Contratado,,,2020-04-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)'],['FORM 400'],Luis Gonzalo Iriarte Aranibar (Telf: 4260095),2020-02-13,Cochabamba,NB-SABS (D.S.0181)
19-0904-04-1037694-0-E,Hospital General San Juan De Dios,Bienes,CM,Pedido 30/19 Adquisicion De Reactivos - Area Bacteriologia Ley 1152,Contratado,,,2020-04-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Fabiana Machado Peña (Telf: 5275405),2019-12-13,Oruro,NB-SABS (D.S.0181)
20-0046-26-1029428-2-1,Instituto Nacional De Laboratorios De Salud Inlasa,Bienes,ANPE,Compra Reactivo Carga Viral Para Hepatitis B Para El Laboratorio De Inmunología Del Inlasa,Contratado,,2020-04-07,2020-04-01,['Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioDoc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/ServicioOtros Documentos/Resoluciones'],"['FORM 100', 'FORM 170', 'FORM 200', 'FORM 600']",Alfredo Victor  Paye  Ichuta (Telf: 2226048),2020-04-16,La Paz,NB-SABS (D.S.0181)
20-1210-00-1037717-0-E,Gobierno Autonomo Municipal De Caranavi,Bienes,CM,Prestaciones De Servicio Salud Integral - Ley  475 ( Compra De Medicamentos  E Insumos Para El Sistema Unico De Salud (Trimestral) - Hospital Municipal De Caranavi,Contratado,,,2020-04-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Oscar Zegarra Yanari (Telf: 28232226),2020-02-18,La Paz,NB-SABS (D.S.0181)
20-0046-00-1037651-0-E,Ministerio De Salud,Consultoria,CM,Consultoria Individial De Linea Tecnico Ii En Contabilidad Y Presupuestos Ct Conan/Pmdc,Contratado,,,2020-04-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Mauricio Landeau Cortez (Telf: 2484592),2020-03-12,La Paz,NB-SABS (D.S.0181)
20-1210-00-1037719-0-E,Gobierno Autonomo Municipal De Caranavi,Bienes,CM,Prestaciones De Servicio Salud Integral - Ley  475 ( Compra De Insumos  Para El Sistema Único  De Salud (Trimestral - Hospital Municipal De Caranavi,Contratado,,,2020-04-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Oscar Zegarra Yanari (Telf: 28232226),2020-02-18,La Paz,NB-SABS (D.S.0181)
20-1210-00-1037722-0-E,Gobierno Autonomo Municipal De Caranavi,Bienes,CM,Prestaciones  De Servicio Salud Integral - Ley 475 ( Compra De Insumos Para El Sistema Unico De Salud (Trimestral) Hospital Municipal De Caranavi,Contratado,,,2020-04-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Oscar Zegarra Yanari (Telf: 28232226),2020-02-18,La Paz,NB-SABS (D.S.0181)
20-0903-00-1037623-0-E,Gobierno Autónomo Departamental De Cochabamba,Bienes,CM,"Adquisicion De Inmunoglobulina Humana Normal, Para El Almacen De Farmacia Del Hospital Clinico Viedma",Contratado,,,2020-04-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Mery Rosario Camacho Vargas (Telf: 4519121-4255253),2020-03-17,Cochabamba,NB-SABS (D.S.0181)
19-0904-04-1037720-0-E,Hospital General San Juan De Dios,Bienes,CM,Pedido 37/19 Adquisición De Reactivos Para Laboratorio,Contratado,,,2020-04-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Fabiana Machado Peña (Telf: 5275405),2019-12-13,Oruro,NB-SABS (D.S.0181)
20-1201-00-1037718-0-E,Gobierno Autonomo Municipal De La Paz,Servicios Generales,CM,Servicio De Alimentacion Hospitalaria Para La Atencion Del Sus Del Hospital La Paz Gestion 2020,Contratado,,,2020-04-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato Modificatorio/Orden de CambioActa o informe de recepcion definitiva'],"['FORM 400', 'FORM 250', 'FORM 500']",Andrea Ariana Arinez Vera (Telf: 2203034),2020-03-25,La Paz,NB-SABS (D.S.0181)
20-0902-07-1037686-0-E,Servicio Departamental De Gestion Social De La Paz - Sedeges,Bienes,CD,"Primera Adquisicion De Combustible (Gasolina Rspecial), Destinado Al Parque Automotor Del Sedeges",Contratado,,,2020-04-01,['Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva'],"['FORM 400', 'FORM 500']",Froilan Emilio Alejo Mamani (Telf: 2488191 - 2488222),2020-03-16,La Paz,NB-SABS (D.S.0181)
20-0902-42-1037734-0-E,Instituto Nacional Del Torax,Bienes,CM,Adquisiciã?N De Placas RadiogrãFicas,Contratado,,,2020-04-01,['Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio'],['FORM 400'],Paola Andrea Lopez Paredes (Telf: 2226462),2020-02-19,La Paz,NB-SABS (D.S.0181)
