CUCE,Entidad,Tipo de Contratación,Modalidad,Objeto de Contratación,Estado,Subasta,Fecha Presentación,Fecha Publicación,Archivos,Formularios,Persona contacto,Fecha Adjudicación / Desierta,Departamento,Normativa
20-0905-06-1058847-1-1,Servicio Departamental De Caminos - Potosi,Bienes,ANPP,Adquisicion De Llantas Mantenimiento Vial,Contratado,False,2020-09-11,2020-09-01,"['Convocatoria', 'Documento Base de Contratacion', 'Acta de Apertura', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 250', 'FORM 500']",Danitza Miriam Melo Coronado (Telf: 6222061),,Potosi,NB-SABS (D.S.0181)
20-1129-00-1058841-1-1,Gobierno Autonomo Municipal De Villa Charcas,Bienes,ANPP,Equipamiento De Rayos X Para El Centro De Salud Santa María Madre De Dios,Contratado,False,2020-09-11,2020-09-01,"['Documento Base de Contratacion', 'Convocatoria', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Nemecio Morales Perales (Telf: 46937689),,Chuquisaca,NB-SABS (D.S.0181)
20-0015-22-1058791-1-1,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Servicios Generales,LP,Contratación De Seguro De Vida En Grupo Y Accidentes Personales Para El Batallón De Transportes Ii  Fuerza De Tarea Diablos Verdes Gestión 2020-2021,Contratado,False,2020-09-22,2020-09-01,"['Documento Base de Contratacion', 'Convocatoria', 'Enmiendas', 'Resolucion de aprobacion del DBC', 'Acta Reunion de Aclaracion', 'Acta de Apertura', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion']","['FORM 100', 'FORM 120', 'FORM 170', 'FORM 200']",Ana Patricia Castrillo Gonzales (Telf: 2113837 - 2115294),,La Paz,NB-SABS (D.S.0181)
20-0418-07-1058850-1-1,Caja Petrolera De Salud Administracion Departamental Santa Cruz,Bienes,ANPE,Adquisicion De Insumos Propios De Ucim Declarados Desiertos. Unidad Ucim  Hscz,Anulado desde la convocatoria,False,2020-09-07,2020-09-01,"['Convocatoria', 'Documento Base de Contratacion', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Resolucion/Documento de Anulacion']","['FORM 100', 'FORM 170', 'FORM 100-E']",Margarita Flores Tejerina (Telf: 3339111),,Santa Cruz,NB-SABS (D.S.0181)
20-0015-22-1058786-1-1,Unidad Ejecutora De Lucha Integral Contra El Narcotráfico,Bienes,ANPE,Adquisicion De Uniforme Militar Tactico Multicam Para La Fuerza De Tarea Aerea Diablos Negros,Contratado,False,2020-09-08,2020-09-01,"['Documento Base de Contratacion', 'Convocatoria', 'Acta de Apertura', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio']","['FORM 100', 'FORM 170', 'FORM 200']",Evelin Chavez De Jove (Telf: 2113837 - 2115294),,La Paz,NB-SABS (D.S.0181)
20-1604-00-1058851-1-1,Gobierno Autonomo Municipal De Yacuiba,Obras,ANPE,Const. Sist. De Perforación De Aguas Subterraneas En El Municipio De Yacuiba Comunidad Villa Primavera,Contratado,False,2020-09-11,2020-09-01,"['Convocatoria', 'Documento Base de Contratacion', 'Acta Reunion de Aclaracion', 'Acta de Apertura', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion', 'Contrato/Orden de Compra/Orden de Servicio', 'Acta o informe de recepcion definitiva']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 500']",Leodan Gonzales Avendaño (Telf: 6822021 / 6822206),,Tarija,NB-SABS (D.S.0181)
20-0904-02-1057763-1-1,Servicio Departamental De Gestion Social - Oruro,Bienes,ANPE,Compra De Material De Limpieza Para Los Diferentes Centros De Acogida Dependientes Del Programa Departamental De Atencion Y Proteccion Social  Se.De.Ge.S. Oruro  Gestion  2020 (Ítems Declarados Desiertos),Anulado desde la convocatoria,False,2020-09-07,2020-09-01,"['Convocatoria', 'Documento Base de Contratacion', 'Resolucion/Documento de Anulacion']","['FORM 100', 'FORM 100-E']",Juan De La Cruz Achacollo Mamani (Telf: 5254554),,Oruro,NB-SABS (D.S.0181)
20-1501-00-1058856-1-1,Gobierno Autonomo Municipal De Potosi,Obras,ANPE,Const. Atajado Comunidad De Teja Tambo,Contratado,False,2020-09-07,2020-09-01,"['Planos', 'Documento Base de Contratacion', 'Convocatoria', 'Especificaciones Tecnicas', 'Acta de Apertura', 'Acta de Apertura', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 250', 'FORM 500']",Erick Roger Peredo Cabrero (Telf: 6223140),,Potosi,NB-SABS (D.S.0181)
20-0035-01-1048408-2-1,Servicio De Impuestos Nacionales,Bienes,LP,Adquisición De Un Sistema De Almacenamiento Redundante De Alto Rendimiento Para El Sin,Contratado,False,2020-09-22,2020-09-01,"['Convocatoria', 'Documento Base de Contratacion', 'Acta Reunion de Aclaracion', 'Resolucion de aprobacion del DBC', 'Enmiendas', 'Acta de Apertura', 'Res. de Adjudicacion (nota)', 'Informe de la Comision/Responsable de Evaluacion']","['FORM 100', 'FORM 120', 'FORM 170', 'FORM 200', 'FORM 500']",Orietta Sandra Aramayo Mercado (Telf: 2606060 - 2606700),,La Paz,NB-SABS (D.S.0181)
20-1301-00-1052146-1-2,Gobierno Autonomo Municipal De Cochabamba,Servicios Generales,ANPP,Contratacion De Servicios Para Fortalecimiento Del Centro Municipal De Zoonosis,Contratado,False,2020-09-11,2020-09-01,"['Documento Base de Contratacion', 'Convocatoria', 'Informe de la Comision/Responsable de Evaluacion', 'Res. de Adjudicacion (nota)', 'Contrato/Orden de Compra/Orden de Servicio', 'Doc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio']","['FORM 100', 'FORM 170', 'FORM 200', 'FORM 600']",Eduardo Saavedra Rubi (Telf: 4258103- 4425810-4258030),,Cochabamba,NB-SABS (D.S.0181)
